timestamp,date,shift,machine,part_id,cycle_time_s,oven_temp_c,vibration_mm_s,result,reject_reason
2020-06-04 22:27:34.260607,2020-06-04,Night,Press_A,P03271,35.4,203.9,1.7,Pass,
2020-06-04 22:28:11.257605,2020-06-04,Night,Press_A,P03272,27.9,195.7,2.04,Pass,
2020-06-04 22:28:39.552491,2020-06-04,Night,Press_A,P03273,34.3,206.2,2.42,Pass,
2020-06-04 22:29:15.909990,2020-06-04,Night,Press_A,P03274,31.0,205.4,2.36,Pass,
2020-06-04 22:29:48.464104,2020-06-04,Night,Press_A,P03275,32.5,211.4,2.19,Pass,
2020-06-04 22:30:23.046658,2020-06-04,Night,Press_A,P03276,34.9,201.9,1.62,Pass,
2020-06-04 22:30:58.429672,2020-06-04,Night,Press_A,P03277,26.1,204.6,1.87,Pass,
2020-06-04 22:31:27.668380,2020-06-04,Night,Press_A,P03278,32.5,193.9,2.54,Pass,
2020-06-04 22:32:04.106660,2020-06-04,Night,Press_A,P03279,34.8,198.1,2.13,Pass,
2020-06-04 22:32:41.846775,2020-06-04,Night,Press_A,P03280,31.5,211.4,2.09,Pass,
2020-06-04 22:33:14.280251,2020-06-04,Night,Press_A,P03281,32.4,202.4,1.66,Pass,
2020-06-04 22:33:48.204901,2020-06-04,Night,Press_A,P03282,31.1,207.5,2.0,Pass,
2020-06-04 22:34:23.157924,2020-06-04,Night,Press_A,P03283,31.7,198.2,1.78,Pass,
2020-06-04 22:34:55.318520,2020-06-04,Night,Press_A,P03284,30.2,209.2,1.53,Pass,
2020-06-04 22:35:29.064623,2020-06-04,Night,Press_A,P03285,32.9,195.5,2.38,Pass,
2020-06-04 22:36:03.668366,2020-06-04,Night,Press_A,P03286,34.7,201.4,1.9,Pass,
2020-06-04 22:36:39.720809,2020-06-04,Night,Press_A,P03287,33.1,204.4,2.16,Pass,
2020-06-04 22:37:13.400706,2020-06-04,Night,Press_A,P03288,28.8,200.0,1.92,Pass,
2020-06-04 22:37:44.680384,2020-06-04,Night,Press_A,P03289,30.3,200.6,1.18,Pass,
2020-06-04 22:38:15.292787,2020-06-04,Night,Press_A,P03290,34.0,194.4,1.52,Pass,
2020-06-04 22:38:50.216356,2020-06-04,Night,Press_A,P03291,31.8,199.7,2.41,Fail,Dimensional
2020-06-04 22:39:25.517763,2020-06-04,Night,Press_A,P03292,31.0,195.1,1.72,Pass,
2020-06-04 22:39:56.814511,2020-06-04,Night,Press_A,P03293,31.4,192.6,2.08,Pass,
2020-06-04 22:40:30.644626,2020-06-04,Night,Press_A,P03294,33.5,200.2,1.83,Fail,Dimensional
2020-06-04 22:41:05.432924,2020-06-04,Night,Press_A,P03295,27.9,201.0,1.94,Pass,
2020-06-04 22:41:36.184381,2020-06-04,Night,Press_A,P03296,32.0,195.3,1.83,Pass,
2020-06-04 22:42:09.070064,2020-06-04,Night,Press_A,P03297,37.9,209.1,1.49,Pass,
2020-06-04 22:42:50.130827,2020-06-04,Night,Press_A,P03298,28.4,202.9,1.98,Pass,
2020-06-04 22:43:20.115399,2020-06-04,Night,Press_A,P03299,36.8,197.1,2.04,Pass,
2020-06-04 22:43:57.575562,2020-06-04,Night,Press_A,P03300,38.7,195.5,1.98,Pass,
2020-06-04 22:44:37.309863,2020-06-04,Night,Press_A,P03301,32.9,191.9,2.25,Pass,
2020-06-04 22:45:10.491054,2020-06-04,Night,Press_A,P03302,30.7,209.2,1.83,Pass,
2020-06-04 22:45:43.436751,2020-06-04,Night,Press_A,P03303,32.2,211.1,2.04,Pass,
2020-06-04 22:46:16.591673,2020-06-04,Night,Press_A,P03304,31.0,191.2,1.86,Pass,
2020-06-04 22:46:49.643207,2020-06-04,Night,Press_A,P03305,31.5,195.5,1.48,Pass,
2020-06-04 22:47:22.847485,2020-06-04,Night,Press_A,P03306,30.1,191.2,1.69,Pass,
2020-06-04 22:47:56.532784,2020-06-04,Night,Press_A,P03307,34.6,201.2,1.9,Pass,
2020-06-04 22:48:31.668891,2020-06-04,Night,Press_A,P03308,32.3,201.8,1.76,Pass,
2020-06-04 22:49:04.529925,2020-06-04,Night,Press_A,P03309,36.1,200.8,2.06,Pass,
2020-06-04 22:49:43.620759,2020-06-04,Night,Press_A,P03310,33.6,207.2,1.83,Pass,
2020-06-04 22:50:20.792139,2020-06-04,Night,Press_A,P03311,30.5,206.3,1.62,Pass,
2020-06-04 22:50:53.569085,2020-06-04,Night,Press_A,P03312,36.9,200.0,2.65,Pass,
2020-06-04 22:51:33.149808,2020-06-04,Night,Press_A,P03313,34.9,196.0,2.0,Pass,
2020-06-04 22:52:12.020557,2020-06-04,Night,Press_A,P03314,31.6,188.9,1.64,Fail,Dimensional
2020-06-04 22:52:45.946439,2020-06-04,Night,Press_A,P03315,36.0,205.2,1.92,Fail,Dimensional
2020-06-04 22:53:22.864974,2020-06-04,Night,Press_A,P03316,31.7,209.6,2.04,Pass,
2020-06-04 22:53:56.059566,2020-06-04,Night,Press_A,P03317,35.0,199.3,2.06,Pass,
2020-06-04 22:54:33.762477,2020-06-04,Night,Press_A,P03318,30.1,198.2,1.5,Pass,
2020-06-04 22:55:05.379542,2020-06-04,Night,Press_A,P03319,31.2,204.5,2.01,Pass,
2020-06-04 22:55:37.718094,2020-06-04,Night,Press_A,P03320,30.9,207.6,2.19,Pass,
2020-06-04 22:56:12.340976,2020-06-04,Night,Press_A,P03321,35.1,196.9,1.65,Fail,Dimensional
2020-06-04 22:56:49.356532,2020-06-04,Night,Press_A,P03322,34.4,205.7,1.56,Pass,
2020-06-04 22:57:26.301376,2020-06-04,Night,Press_A,P03323,34.7,203.7,2.24,Pass,
2020-06-04 22:58:04.131806,2020-06-04,Night,Press_A,P03324,32.4,196.0,2.19,Pass,
2020-06-04 22:58:36.633231,2020-06-04,Night,Press_A,P03325,33.2,205.1,1.74,Pass,
2020-06-04 22:59:13.595924,2020-06-04,Night,Press_A,P03326,30.8,207.3,2.38,Pass,
2020-06-04 22:59:44.718722,2020-06-04,Night,Press_A,P03327,24.6,211.1,2.06,Pass,
2020-06-04 23:00:11.009784,2020-06-04,Night,Press_A,P03328,32.3,208.3,2.04,Pass,
2020-06-04 23:00:46.940019,2020-06-04,Night,Press_A,P03329,36.8,201.2,2.12,Pass,
2020-06-04 23:01:24.688749,2020-06-04,Night,Press_A,P03330,37.3,208.2,1.89,Pass,
2020-06-04 23:02:02.428123,2020-06-04,Night,Press_A,P03331,27.7,191.8,1.55,Pass,
2020-06-04 23:02:32.186903,2020-06-04,Night,Press_A,P03332,32.5,196.4,2.51,Pass,
2020-06-04 23:03:06.394118,2020-06-04,Night,Press_A,P03333,34.3,197.2,1.93,Pass,
2020-06-04 23:03:43.230682,2020-06-04,Night,Press_A,P03334,35.5,207.7,2.22,Pass,
2020-06-04 23:04:20.794418,2020-06-04,Night,Press_A,P03335,27.8,194.6,1.9,Pass,
2020-06-04 23:04:50.683809,2020-06-04,Night,Press_A,P03336,28.1,200.9,1.82,Pass,
2020-06-04 23:05:19.065687,2020-06-04,Night,Press_A,P03337,29.4,212.6,2.1,Pass,
2020-06-04 23:05:50.774563,2020-06-04,Night,Press_A,P03338,31.6,204.5,2.05,Pass,
2020-06-04 23:06:22.886506,2020-06-04,Night,Press_A,P03339,35.7,205.0,1.94,Pass,
2020-06-04 23:07:02.025706,2020-06-04,Night,Press_A,P03340,29.1,195.1,1.73,Pass,
2020-06-04 23:07:31.884943,2020-06-04,Night,Press_A,P03341,31.7,218.5,2.08,Pass,
2020-06-04 23:08:07.167456,2020-06-04,Night,Press_A,P03342,33.2,201.8,1.89,Pass,
2020-06-04 23:08:42.219028,2020-06-04,Night,Press_A,P03343,35.2,199.3,2.22,Pass,
2020-06-04 23:09:20.257476,2020-06-04,Night,Press_A,P03344,30.6,200.2,1.92,Pass,
2020-06-04 23:09:53.228692,2020-06-04,Night,Press_A,P03345,29.4,202.6,1.87,Pass,
2020-06-04 23:10:23.701138,2020-06-04,Night,Press_A,P03346,29.5,191.9,1.69,Pass,
2020-06-04 23:10:54.911045,2020-06-04,Night,Press_A,P03347,34.5,203.5,2.15,Pass,
2020-06-04 23:11:31.242818,2020-06-04,Night,Press_A,P03348,26.3,200.1,2.23,Pass,
2020-06-04 23:11:58.554412,2020-06-04,Night,Press_A,P03349,35.8,201.4,1.77,Pass,
2020-06-04 23:12:35.504059,2020-06-04,Night,Press_A,P03350,32.5,210.2,1.43,Pass,
2020-06-04 23:13:11.118586,2020-06-04,Night,Press_A,P03351,35.6,210.1,2.41,Pass,
2020-06-04 23:13:50.087155,2020-06-04,Night,Press_A,P03352,31.4,211.0,1.99,Pass,
2020-06-04 23:14:21.785567,2020-06-04,Night,Press_A,P03353,34.5,191.0,2.4,Pass,
2020-06-04 23:14:58.098795,2020-06-04,Night,Press_A,P03354,33.6,198.3,2.04,Pass,
2020-06-04 23:15:33.553219,2020-06-04,Night,Press_A,P03355,29.5,203.6,2.16,Pass,
2020-06-04 23:16:06.215855,2020-06-04,Night,Press_A,P03356,32.0,200.0,2.13,Pass,
2020-06-04 23:16:42.038274,2020-06-04,Night,Press_A,P03357,30.2,203.6,1.83,Pass,
2020-06-04 23:17:12.796284,2020-06-04,Night,Press_A,P03358,33.4,193.2,1.74,Pass,
2020-06-04 23:17:49.933999,2020-06-04,Night,Press_A,P03359,31.0,203.6,1.72,Pass,
2020-06-04 23:18:23.145424,2020-06-04,Night,Press_A,P03360,25.1,202.2,1.77,Pass,
2020-06-04 23:18:50.515657,2020-06-04,Night,Press_A,P03361,35.5,210.1,1.93,Fail,Overheat
2020-06-04 23:19:29.256545,2020-06-04,Night,Press_A,P03362,33.0,191.6,2.16,Pass,
2020-06-04 23:20:05.768705,2020-06-04,Night,Press_A,P03363,34.2,201.8,1.78,Pass,
2020-06-04 23:20:42.223956,2020-06-04,Night,Press_A,P03364,32.7,192.3,2.02,Pass,
2020-06-04 23:21:16.681307,2020-06-04,Night,Press_A,P03365,34.2,201.6,2.05,Pass,
2020-06-04 23:21:54.858719,2020-06-04,Night,Press_A,P03366,33.8,200.8,2.3,Pass,
2020-06-04 23:22:30.945834,2020-06-04,Night,Press_A,P03367,32.6,199.7,2.22,Pass,
2020-06-04 23:23:05.434691,2020-06-04,Night,Press_A,P03368,29.8,198.9,1.67,Pass,
2020-06-04 23:23:36.921922,2020-06-04,Night,Press_A,P03369,36.9,205.1,2.17,Pass,
2020-06-04 23:24:16.776406,2020-06-04,Night,Press_A,P03370,30.7,199.2,2.52,Pass,
2020-06-04 23:24:47.995687,2020-06-04,Night,Press_A,P03371,32.5,191.3,2.09,Pass,
2020-06-04 23:25:23.362612,2020-06-04,Night,Press_A,P03372,33.0,199.7,2.21,Fail,Dimensional
2020-06-04 23:25:57.765689,2020-06-04,Night,Press_A,P03373,32.3,194.4,1.84,Pass,
2020-06-04 23:26:31.289390,2020-06-04,Night,Press_A,P03374,31.0,205.8,2.52,Pass,
2020-06-04 23:27:04.083721,2020-06-04,Night,Press_A,P03375,32.3,189.8,1.91,Pass,
2020-06-04 23:27:38.510399,2020-06-04,Night,Press_A,P03376,33.3,214.1,1.8,Pass,
2020-06-04 22:00:00,2020-06-04,Night,Press_B,P03377,42.1,204.6,2.35,Pass,
2020-06-04 22:00:45.780720,2020-06-04,Night,Press_B,P03378,31.9,200.7,1.62,Pass,
2020-06-04 22:01:18.972212,2020-06-04,Night,Press_B,P03379,33.3,203.9,2.67,Pass,
2020-06-04 22:01:53.848214,2020-06-04,Night,Press_B,P03380,32.7,193.9,2.06,Pass,
2020-06-04 22:02:28.342976,2020-06-04,Night,Press_B,P03381,34.7,197.5,2.08,Pass,
2020-06-04 22:03:04.448132,2020-06-04,Night,Press_B,P03382,34.3,203.8,1.8,Pass,
2020-06-04 22:03:39.452626,2020-06-04,Night,Press_B,P03383,29.4,205.6,1.64,Pass,
2020-06-04 22:04:09.268232,2020-06-04,Night,Press_B,P03384,32.2,200.6,1.53,Pass,
2020-06-04 22:04:44.125965,2020-06-04,Night,Press_B,P03385,33.0,191.8,1.63,Pass,
2020-06-04 22:05:20.255327,2020-06-04,Night,Press_B,P03386,31.5,203.5,2.12,Pass,
2020-06-04 22:05:51.849933,2020-06-04,Night,Press_B,P03387,36.2,199.6,2.22,Pass,
2020-06-04 22:06:30.907933,2020-06-04,Night,Press_B,P03388,32.6,198.8,2.03,Pass,
2020-06-04 22:07:04.965019,2020-06-04,Night,Press_B,P03389,36.2,203.1,2.55,Pass,
2020-06-04 22:07:41.904326,2020-06-04,Night,Press_B,P03390,32.0,198.2,2.12,Pass,
2020-06-04 22:08:15.660366,2020-06-04,Night,Press_B,P03391,26.4,197.8,2.49,Pass,
2020-06-04 22:08:42.723704,2020-06-04,Night,Press_B,P03392,34.7,197.1,1.52,Pass,
2020-06-04 22:09:17.753540,2020-06-04,Night,Press_B,P03393,31.6,205.2,2.13,Pass,
2020-06-04 22:09:53.256293,2020-06-04,Night,Press_B,P03394,28.2,198.3,1.74,Pass,
2020-06-04 22:10:24.017699,2020-06-04,Night,Press_B,P03395,30.5,200.9,1.95,Pass,
2020-06-04 22:10:57.556946,2020-06-04,Night,Press_B,P03396,26.5,216.7,1.84,Pass,
2020-06-04 22:11:26.209934,2020-06-04,Night,Press_B,P03397,29.6,210.5,1.8,Fail,Overheat
2020-06-04 22:11:56.712399,2020-06-04,Night,Press_B,P03398,30.9,198.9,2.0,Fail,Dimensional
2020-06-04 22:12:29.176554,2020-06-04,Night,Press_B,P03399,37.1,210.1,1.89,Fail,Overheat
2020-06-04 22:13:09.009394,2020-06-04,Night,Press_B,P03400,31.9,200.1,1.98,Pass,
2020-06-04 22:13:44.649344,2020-06-04,Night,Press_B,P03401,27.4,206.6,1.78,Pass,
2020-06-04 22:14:12.263745,2020-06-04,Night,Press_B,P03402,30.9,201.6,1.59,Pass,
2020-06-04 22:14:46.967185,2020-06-04,Night,Press_B,P03403,27.3,207.4,1.98,Pass,
2020-06-04 22:15:15.666889,2020-06-04,Night,Press_B,P03404,29.8,193.6,2.01,Pass,
2020-06-04 22:15:47.697722,2020-06-04,Night,Press_B,P03405,32.9,205.4,2.23,Pass,
2020-06-04 22:16:22.922785,2020-06-04,Night,Press_B,P03406,30.0,202.9,1.62,Pass,
2020-06-04 22:16:54.616146,2020-06-04,Night,Press_B,P03407,35.5,211.6,1.71,Pass,
2020-06-04 22:17:32.045581,2020-06-04,Night,Press_B,P03408,33.3,204.7,2.44,Pass,
2020-06-04 22:18:07.226692,2020-06-04,Night,Press_B,P03409,30.4,201.0,2.45,Pass,
2020-06-04 22:18:39.945972,2020-06-04,Night,Press_B,P03410,35.8,187.3,1.9,Pass,
2020-06-04 22:19:17.285071,2020-06-04,Night,Press_B,P03411,29.1,202.1,2.02,Pass,
2020-06-04 22:19:47.000267,2020-06-04,Night,Press_B,P03412,33.9,202.3,1.9,Pass,
2020-06-04 22:20:24.169516,2020-06-04,Night,Press_B,P03413,30.3,205.7,2.09,Pass,
2020-06-04 22:20:55.230825,2020-06-04,Night,Press_B,P03414,34.3,205.2,2.29,Pass,
2020-06-04 22:21:29.772188,2020-06-04,Night,Press_B,P03415,31.5,207.6,2.67,Pass,
2020-06-04 22:22:02.500686,2020-06-04,Night,Press_B,P03416,31.1,198.7,2.07,Pass,
2020-06-04 22:22:33.731569,2020-06-04,Night,Press_B,P03417,28.0,214.3,2.16,Pass,
2020-06-04 22:23:01.779283,2020-06-04,Night,Press_B,P03418,28.3,206.3,2.03,Pass,
2020-06-04 22:23:32.092184,2020-06-04,Night,Press_B,P03419,33.1,202.2,2.17,Pass,
2020-06-04 22:24:06.029524,2020-06-04,Night,Press_B,P03420,37.2,200.5,2.45,Pass,
2020-06-04 22:24:45.929226,2020-06-04,Night,Press_B,P03421,27.2,215.1,1.82,Pass,
2020-06-04 22:25:15.315365,2020-06-04,Night,Press_B,P03422,31.6,204.7,2.33,Pass,
2020-06-04 22:25:50.387761,2020-06-04,Night,Press_B,P03423,29.4,208.9,2.21,Pass,
2020-06-04 22:26:19.953779,2020-06-04,Night,Press_B,P03424,31.4,198.5,2.21,Pass,
2020-06-04 22:26:54.839091,2020-06-04,Night,Press_B,P03425,33.8,205.7,1.4,Pass,
2020-06-04 22:27:28.967884,2020-06-04,Night,Press_B,P03426,32.8,206.5,1.67,Fail,Overheat
2020-06-04 22:28:04.144001,2020-06-04,Night,Press_B,P03427,34.3,208.5,2.0,Pass,
2020-06-04 22:28:41.317988,2020-06-04,Night,Press_B,P03428,31.4,205.0,1.82,Pass,
2020-06-04 22:29:16.553743,2020-06-04,Night,Press_B,P03429,31.7,210.7,2.31,Pass,
2020-06-04 22:29:51.914300,2020-06-04,Night,Press_B,P03430,28.4,198.4,2.08,Pass,
2020-06-04 22:30:23.250296,2020-06-04,Night,Press_B,P03431,27.3,199.0,1.64,Pass,
2020-06-04 22:30:51.372504,2020-06-04,Night,Press_B,P03432,34.7,206.2,1.74,Pass,
2020-06-04 22:31:28.467834,2020-06-04,Night,Press_B,P03433,30.8,198.2,2.46,Pass,
2020-06-04 22:31:59.604635,2020-06-04,Night,Press_B,P03434,31.7,195.7,1.92,Pass,
2020-06-04 22:32:35.262414,2020-06-04,Night,Press_B,P03435,26.7,199.6,2.19,Pass,
2020-06-04 22:33:02.804613,2020-06-04,Night,Press_B,P03436,31.1,199.6,1.72,Pass,
2020-06-04 22:33:35.983000,2020-06-04,Night,Press_B,P03437,32.8,190.8,1.68,Pass,
2020-06-04 22:34:10.025410,2020-06-04,Night,Press_B,P03438,32.4,197.4,2.13,Pass,
2020-06-04 22:34:43.141789,2020-06-04,Night,Press_B,P03439,35.6,202.1,1.82,Pass,
2020-06-04 22:35:20.869641,2020-06-04,Night,Press_B,P03440,27.9,204.5,1.6,Pass,
2020-06-04 22:35:51.460571,2020-06-04,Night,Press_B,P03441,31.4,204.6,2.19,Pass,
2020-06-04 22:36:23.711704,2020-06-04,Night,Press_B,P03442,35.7,208.8,2.34,Pass,
2020-06-04 22:36:59.824161,2020-06-04,Night,Press_B,P03443,29.4,188.9,2.35,Pass,
2020-06-04 22:37:29.269597,2020-06-04,Night,Press_B,P03444,35.0,208.3,2.3,Fail,Overheat
2020-06-04 22:38:04.423048,2020-06-04,Night,Press_B,P03445,36.3,202.5,2.09,Pass,
2020-06-04 22:38:41.219902,2020-06-04,Night,Press_B,P03446,28.6,198.4,1.93,Pass,
2020-06-04 22:39:10.282207,2020-06-04,Night,Press_B,P03447,31.8,205.2,1.84,Pass,
2020-06-04 22:39:42.629698,2020-06-04,Night,Press_B,P03448,33.5,200.3,2.23,Fail,Dimensional
2020-06-04 22:40:17.147359,2020-06-04,Night,Press_B,P03449,33.2,205.0,2.43,Pass,
2020-06-04 22:40:51.320336,2020-06-04,Night,Press_B,P03450,29.1,197.1,2.16,Pass,
2020-06-04 22:41:24.009691,2020-06-04,Night,Press_B,P03451,32.8,208.1,2.21,Fail,Overheat
2020-06-04 22:41:57.434953,2020-06-04,Night,Press_B,P03452,30.2,203.7,1.75,Pass,
2020-06-04 22:42:30.378392,2020-06-04,Night,Press_B,P03453,29.0,201.7,1.66,Pass,
2020-06-04 22:43:00.054869,2020-06-04,Night,Press_B,P03454,28.3,207.7,2.0,Pass,
2020-06-04 22:43:31.504444,2020-06-04,Night,Press_B,P03455,31.7,201.0,2.57,Pass,
2020-06-04 22:44:04.768763,2020-06-04,Night,Press_B,P03456,35.3,190.9,2.2,Pass,
2020-06-04 22:44:40.888845,2020-06-04,Night,Press_B,P03457,29.1,207.1,2.23,Pass,
2020-06-04 22:45:11.494748,2020-06-04,Night,Press_B,P03458,27.2,202.0,2.31,Pass,
2020-06-04 22:45:40.499719,2020-06-04,Night,Press_B,P03459,28.5,202.2,1.37,Pass,
2020-06-04 22:46:09.377894,2020-06-04,Night,Press_B,P03460,31.8,208.2,1.7,Pass,
2020-06-04 22:46:42.361882,2020-06-04,Night,Press_B,P03461,31.9,199.7,2.5,Pass,
2020-06-04 22:47:15.957428,2020-06-04,Night,Press_B,P03462,31.4,210.8,2.45,Pass,
2020-06-04 22:47:48.131660,2020-06-04,Night,Press_B,P03463,36.3,203.0,2.31,Pass,
2020-06-04 22:48:26.270547,2020-06-04,Night,Press_B,P03464,33.3,202.5,2.13,Pass,
2020-06-04 22:49:03.125130,2020-06-04,Night,Press_B,P03465,33.3,205.7,2.17,Pass,
2020-06-04 22:49:36.939735,2020-06-04,Night,Press_B,P03466,29.6,205.3,2.13,Pass,
2020-06-04 22:50:09.299159,2020-06-04,Night,Press_B,P03467,29.5,201.6,2.17,Pass,
2020-06-04 22:50:42.602949,2020-06-04,Night,Press_B,P03468,31.3,191.4,1.66,Pass,
2020-06-04 22:51:17.667406,2020-06-04,Night,Press_B,P03469,33.5,194.7,1.67,Pass,
2020-06-04 22:51:52.446969,2020-06-04,Night,Press_B,P03470,30.9,200.6,2.05,Pass,
2020-06-04 22:52:26.038416,2020-06-04,Night,Press_B,P03471,30.8,201.7,2.2,Pass,
2020-06-04 22:53:00.725667,2020-06-04,Night,Press_B,P03472,31.5,205.8,2.73,Pass,
2020-06-04 22:53:32.984531,2020-06-04,Night,Press_B,P03473,29.9,200.6,2.08,Pass,
2020-06-04 22:54:03.694404,2020-06-04,Night,Press_B,P03474,27.0,201.2,2.22,Pass,
2020-06-04 22:54:31.003178,2020-06-04,Night,Press_B,P03475,29.0,207.9,1.5,Pass,
2020-06-04 22:55:02.868577,2020-06-04,Night,Press_B,P03476,34.5,200.9,1.77,Pass,
2020-06-04 22:55:40.989047,2020-06-04,Night,Press_B,P03477,30.4,197.6,1.91,Pass,
2020-06-04 22:56:14.964903,2020-06-04,Night,Press_B,P03478,29.7,207.8,2.07,Pass,
2020-06-04 22:56:48.304598,2020-06-04,Night,Press_B,P03479,30.6,192.4,1.45,Pass,
2020-06-04 22:57:20.771572,2020-06-04,Night,Press_B,P03480,29.7,205.4,2.19,Pass,
2020-06-04 22:57:52.807591,2020-06-04,Night,Press_B,P03481,33.9,186.6,1.99,Pass,
2020-06-04 22:58:27.014530,2020-06-04,Night,Press_B,P03482,34.4,203.6,1.84,Pass,
2020-06-04 22:59:05.050100,2020-06-04,Night,Press_B,P03483,38.2,189.7,1.7,Pass,
2020-06-04 22:59:43.574473,2020-06-04,Night,Press_B,P03484,36.3,196.8,1.72,Pass,
2020-06-04 23:00:21.119709,2020-06-04,Night,Press_B,P03485,27.4,209.3,1.86,Pass,
2020-06-04 23:00:51.916372,2020-06-04,Night,Press_B,P03486,35.3,209.0,2.02,Pass,
2020-06-04 23:01:27.752454,2020-06-04,Night,Press_B,P03487,34.4,195.6,2.35,Pass,
2020-06-04 23:02:05.835195,2020-06-04,Night,Press_B,P03488,42.2,201.6,1.77,Pass,
2020-06-04 23:02:50.628288,2020-06-04,Night,Press_B,P03489,37.7,198.1,1.89,Pass,
2020-06-04 23:03:29.532870,2020-06-04,Night,Press_B,P03490,34.4,193.4,1.89,Pass,
2020-06-04 23:04:04.111878,2020-06-04,Night,Press_B,P03491,32.3,198.1,1.91,Pass,
2020-06-04 23:04:39.107982,2020-06-04,Night,Press_B,P03492,32.4,197.7,2.37,Pass,
2020-06-04 23:05:12.016064,2020-06-04,Night,Press_B,P03493,33.5,212.4,1.8,Fail,Overheat
2020-06-04 23:05:46.943716,2020-06-04,Night,Press_B,P03494,31.6,200.4,1.87,Pass,
2020-06-04 23:06:19.666988,2020-06-04,Night,Press_B,P03495,34.4,205.2,2.24,Pass,
2020-06-04 23:06:55.782593,2020-06-04,Night,Press_B,P03496,29.0,201.1,2.45,Pass,
2020-06-04 23:07:28.169015,2020-06-04,Night,Press_B,P03497,35.4,196.7,1.63,Pass,
2020-06-04 23:08:04.178676,2020-06-04,Night,Press_B,P03498,27.6,204.1,1.67,Fail,Dimensional
2020-06-04 23:08:33.868915,2020-06-04,Night,Press_B,P03499,32.9,205.5,1.41,Pass,
2020-06-04 23:09:08.591462,2020-06-04,Night,Press_B,P03500,30.6,198.2,1.73,Pass,
2020-06-04 23:09:39.928343,2020-06-04,Night,Press_B,P03501,35.7,199.1,2.03,Fail,Dimensional
2020-06-04 23:10:18.644925,2020-06-04,Night,Press_B,P03502,26.8,197.4,1.83,Pass,
2020-06-04 23:10:49.127905,2020-06-04,Night,Press_B,P03503,29.1,214.7,2.26,Pass,
2020-06-04 23:11:18.388731,2020-06-04,Night,Press_B,P03504,32.3,208.4,2.17,Pass,
2020-06-04 23:11:51.374323,2020-06-04,Night,Press_B,P03505,30.1,205.6,2.19,Pass,
2020-06-04 23:12:21.976457,2020-06-04,Night,Press_B,P03506,32.4,210.0,2.25,Pass,
2020-06-04 23:12:57.166067,2020-06-04,Night,Press_B,P03507,32.3,211.6,2.47,Pass,
2020-06-04 23:13:29.815315,2020-06-04,Night,Press_B,P03508,31.7,194.7,2.66,Pass,
2020-06-04 23:14:02.338071,2020-06-04,Night,Press_B,P03509,34.9,198.0,1.81,Pass,
2020-06-04 23:14:40.158648,2020-06-04,Night,Press_B,P03510,30.9,210.5,1.84,Pass,
2020-06-04 23:15:14.440377,2020-06-04,Night,Press_B,P03511,30.5,203.2,1.73,Pass,
2020-06-04 23:15:48.507584,2020-06-04,Night,Press_B,P03512,30.3,186.7,1.89,Pass,
2020-06-04 23:16:19.434442,2020-06-04,Night,Press_B,P03513,27.6,195.4,1.6,Pass,
2020-06-04 23:16:49.170704,2020-06-04,Night,Press_B,P03514,31.9,205.3,1.99,Pass,
2020-06-04 23:17:22.964954,2020-06-04,Night,Press_B,P03515,34.6,197.6,1.4,Pass,
2020-06-04 23:17:58.439461,2020-06-04,Night,Press_B,P03516,33.6,192.9,1.68,Pass,
2020-06-04 23:18:33.901594,2020-06-04,Night,Press_B,P03517,32.9,203.6,2.05,Pass,
2020-06-04 23:19:09.236018,2020-06-04,Night,Press_B,P03518,30.5,201.7,2.04,Pass,
2020-06-04 23:19:40.390337,2020-06-04,Night,Press_B,P03519,34.8,205.6,1.77,Pass,
2020-06-04 23:20:15.628706,2020-06-04,Night,Press_B,P03520,26.2,206.1,1.55,Pass,
2020-06-04 23:20:42.678566,2020-06-04,Night,Press_B,P03521,30.7,210.8,1.9,Fail,Overheat
2020-06-04 23:21:16.828081,2020-06-04,Night,Press_B,P03522,27.0,199.2,1.71,Pass,
2020-06-04 23:21:46.676608,2020-06-04,Night,Press_B,P03523,32.6,201.1,2.59,Pass,
2020-06-04 23:22:22.319327,2020-06-04,Night,Press_B,P03524,33.5,195.3,2.14,Pass,
2020-06-04 23:22:56.695973,2020-06-04,Night,Press_B,P03525,38.4,200.7,1.84,Pass,
2020-06-04 23:23:37.671115,2020-06-04,Night,Press_B,P03526,29.5,198.0,2.01,Pass,
2020-06-04 23:24:08.563185,2020-06-04,Night,Press_B,P03527,27.6,213.8,1.96,Pass,
2020-06-04 23:24:38.940526,2020-06-04,Night,Press_B,P03528,30.6,198.2,2.12,Pass,
2020-06-04 23:25:11.112216,2020-06-04,Night,Press_B,P03529,25.0,194.0,2.39,Pass,
2020-06-04 23:25:38.758097,2020-06-04,Night,Press_B,P03530,30.7,189.2,2.18,Pass,
2020-06-04 23:26:12.608583,2020-06-04,Night,Press_B,P03531,36.0,191.4,2.07,Pass,
2020-06-04 23:26:49.653888,2020-06-04,Night,Press_B,P03532,28.8,205.5,1.86,Pass,
2020-06-04 23:27:19.407460,2020-06-04,Night,Press_B,P03533,36.6,196.8,2.02,Pass,
2020-06-04 23:27:58.581926,2020-06-04,Night,Press_B,P03534,32.4,190.5,1.98,Pass,
2020-06-04 23:28:31.903964,2020-06-04,Night,Press_B,P03535,36.9,197.4,2.2,Pass,
2020-06-04 23:29:09.739975,2020-06-04,Night,Press_B,P03536,29.0,205.7,2.16,Pass,
